0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	2
29	2
30	21
31	128
32	308
33	576
34	901
35	1310
36	1683
37	1816
38	1943
39	1954
40	1893
41	1948
42	1943
43	1936
44	1913
45	2022
46	2006
47	1940
48	1953
49	1964
50	1927
51	2082
52	2019
53	2018
54	2097
55	2075
56	2116
57	2093
58	2079
59	2112
60	2170
61	2097
62	2099
63	2151
64	2137
65	2153
66	2080
67	2147
68	2162
69	2151
70	2194
71	2173
72	2221
73	2182
74	2167
75	2255
76	2315
77	2241
78	2217
79	2224
80	2250
81	2307
82	2287
83	2254
84	2330
85	2316
86	2224
87	2306
88	2376
89	2390
90	2400
91	2349
92	2453
93	2283
94	2405
95	2408
96	2304
97	2356
98	2412
99	2407
100	2424
101	2391
102	2431
103	2410
104	2445
105	2471
106	2448
107	2463
108	2485
109	2526
110	2474
111	2472
112	2527
113	2549
114	2434
115	2559
116	2552
117	2589
118	2673
119	2577
120	2592
121	2636
122	2584
123	2608
124	2566
125	2642
126	2637
127	2770
128	2564
129	2595
130	2695
131	2592
132	2641
133	2744
134	2705
135	2620
136	2719
137	2707
138	2775
139	2680
140	2743
141	2875
142	2864
143	2805
144	2863
145	2843
146	2820
147	2770
148	2844
149	2797
150	2779
151	2887
152	2847
153	2959
154	2851
155	2854
156	2832
157	2801
158	2893
159	2879
160	2992
161	2907
162	2968
163	2896
164	2786
165	2951
166	3064
167	3056
168	3054
169	3066
170	2997
171	3096
172	2981
173	3078
174	3108
175	2947
176	3104
177	3033
178	3060
179	3174
180	3121
181	3267
182	3157
183	3063
184	3065
185	3090
186	3197
187	3138
188	3211
189	3248
190	3073
191	3300
192	3212
193	3199
194	3241
195	3254
196	3224
197	3237
198	3249
199	3330
200	3322
201	3370
202	3222
203	3278
204	3373
205	3303
206	3369
207	3348
208	3469
209	3460
210	3461
211	3334
212	3317
213	3383
214	3447
215	3471
216	3452
217	3461
218	3500
219	3496
220	3436
221	3518
222	3617
223	3543
224	3509
225	3677
226	3648
227	3603
228	3723
229	3759
230	3601
231	3741
232	3716
233	3677
234	3696
235	3755
236	3792
237	3665
238	3703
239	3683
240	3807
241	3903
242	3883
243	3926
244	3861
245	3849
246	3831
247	3885
248	3902
249	3869
250	3778
251	3958
252	3998
253	3917
254	3966
255	3997
256	3903
257	3851
258	4010
259	3864
260	3938
261	4100
262	4042
263	4160
264	4033
265	4078
266	4041
267	4028
268	3982
269	3931
270	4045
271	3945
272	4093
273	3943
274	4031
275	4094
276	4097
277	4039
278	4100
279	4162
280	4187
281	4115
282	4034
283	4043
284	4230
285	4065
286	4059
287	4209
288	4288
289	4131
290	4119
291	4170
292	4208
293	4130
294	4151
295	4113
296	4127
297	4240
298	4168
299	4219
300	4305
301	4354
302	4368
303	4333
304	4323
305	4282
306	4357
307	4320
308	4349
309	4286
310	4415
311	4434
312	4312
313	4401
314	4459
315	4506
316	4453
317	4372
318	4447
319	4325
320	4467
321	4342
322	4312
323	4441
324	4478
325	4371
326	4509
327	4454
328	4367
329	4435
330	4528
331	4502
332	4562
333	4433
334	4488
335	4309
336	4639
337	4558
338	4477
339	4536
340	4560
341	4471
342	4566
343	4641
344	4579
345	4622
346	4566
347	4587
348	4531
349	4616
350	4537
351	4709
352	4658
353	4705
354	4603
355	4754
356	4587
357	4768
358	4707
359	4690
360	4715
361	4732
362	4631
363	4709
364	4689
365	4619
366	4694
367	4666
368	4690
369	4617
370	4711
371	4635
372	4764
373	4684
374	4680
375	4713
376	4765
377	4804
378	4867
379	4673
380	4833
381	4705
382	4712
383	4711
384	4789
385	4706
386	4820
387	4633
388	4818
389	4860
390	4797
391	4812
392	4820
393	4776
394	4866
395	4774
396	4785
397	4817
398	4574
399	4647
400	4955
401	4691
402	4757
403	4866
404	4812
405	4825
406	4827
407	4772
408	4818
409	4808
410	4714
411	4747
412	4795
413	4733
414	4811
415	4909
416	4929
417	4896
418	4738
419	4832
420	5013
421	4867
422	4775
423	4801
424	4871
425	4958
426	4785
427	4763
428	4845
429	4920
430	4878
431	4812
432	4990
433	4864
